,isDGA,domain,length,digits,entropy,vowel_cons,firstDigitIndex,ngrams
1386,0,crashonline,11,0,3.277613436819116,0.5714285714285714,0,1545.2734006734008
1387,0,zuqiuba,7,0,2.5216406363433186,1.3333333333333333,0,820.8888888888888
1388,0,sologals,8,0,2.25,0.6,0,2000.8055555555557
1389,0,goldendeals,11,0,2.913977073182752,0.5714285714285714,0,1304.9936026936027
1390,0,ganganonline,12,0,2.584962500721156,0.7142857142857143,0,700.8282828282828
1391,0,pixeden,7,0,2.521640636343318,0.75,0,1869.5063492063491
1392,0,streaming,9,0,3.169925001442312,0.5,0,1372.1164021164022
1393,0,bellanaija,10,0,2.6464393446710157,1.0,0,1313.8851851851853
1394,0,globalinformationnetwork,24,0,3.6368421881310122,0.6,0,1617.336736934563
1395,0,clubic,6,0,2.2516291673878226,0.5,0,1753.711111111111
1396,0,onlinesbh,9,0,2.94770277922009,0.5,0,834.5694444444445
1397,0,playxxx,7,0,2.128085278891394,0.16666666666666666,0,1294.2285714285715
1398,0,humanite,8,0,3.0,1.0,0,1408.438492063492
1399,0,dealsmachine,12,0,3.2516291673878226,0.7142857142857143,0,1052.429797979798
1400,0,q8ping,6,1,2.584962500721156,0.25,2,1382.4222222222222
1401,0,sibsoft,7,0,2.5216406363433186,0.4,0,659.7063492063492
1402,0,it4profit,9,1,2.725480556997868,0.6,3,716.3161375661376
1403,0,safelinking,11,0,3.095795255000934,0.5714285714285714,0,1117.2693602693603
1404,0,poimon,6,0,2.2516291673878226,1.0,0,574.8611111111111
1405,0,whydirectorysubmission,22,0,3.754441845713345,0.4666666666666667,0,1109.343722943723
1406,0,myhomeideas,11,0,3.0957952550009344,0.8333333333333334,0,906.5801346801346
1407,0,javiermegias,12,0,3.0849625007211556,1.0,0,1313.5176767676767
1408,0,lojagloboesporte,16,0,3.25,0.7777777777777778,0,1736.4357142857143
1409,0,qgqm,4,0,1.5,0.0,0,132.16666666666666
1410,0,shopbychoice,12,0,3.084962500721156,0.5,0,1690.678787878788
1411,0,tooptarinha,11,0,2.9139770731827523,0.8333333333333334,0,1637.8582491582492
1412,0,e-kontakti,10,0,2.9219280948873623,0.8,0,1083.4814814814815
1413,0,qruiser,7,0,2.5216406363433186,0.75,0,1955.3333333333333
1414,0,purescans,9,0,2.94770277922009,0.5,0,960.9470899470899
1415,0,tdc,3,0,1.584962500721156,0.0,0,1053.111111111111
1416,0,catster,7,0,2.5216406363433186,0.4,0,1528.8873015873016
1417,0,hostessen-meile,15,0,3.0565647621309533,0.75,0,1063.7213675213677
1418,0,getstre,7,0,2.2359263506290326,0.4,0,1544.8190476190475
1419,0,wh98,4,2,2.0,0.0,3,48.833333333333336
1420,0,ticketreturn,12,0,2.8553885422075336,0.5,0,1218.0530303030303
1421,0,free3dadultgames,16,1,3.452819531114783,0.6666666666666666,5,888.2531746031747
1422,0,hackerrank,10,0,2.7219280948873625,0.42857142857142855,0,979.3203703703704
1423,0,finanze,7,0,2.5216406363433186,0.75,0,1116.142857142857
1424,0,freeagent,9,0,2.6416041678685933,0.8,0,1581.339947089947
1425,0,mondoconv,9,0,2.4193819456463714,0.5,0,1113.4629629629628
1426,0,impresasemplice,15,0,3.0565647621309537,0.6666666666666666,0,1406.3047619047618
1427,0,altoque,7,0,2.807354922057604,1.3333333333333333,0,1145.015873015873
1428,0,freelifetimehookup,18,0,3.392147223664534,1.0,0,1054.4885620915034
1429,0,indiabook,9,0,2.725480556997868,1.25,0,1675.4252645502645
1430,0,emfastincome,12,0,3.2516291673878226,0.7142857142857143,0,1339.9181818181817
1431,0,december,8,0,2.4056390622295662,0.6,0,830.0376984126983
1432,0,speemedia,9,0,2.6416041678685933,1.25,0,1409.17791005291
1433,0,somethingpositive,17,0,3.337175341123077,0.7,0,1386.0176470588237
1434,0,1hdwallpapers,13,1,3.238901256602631,0.3333333333333333,1,1471.3164335664335
1435,0,goldencan,9,0,2.94770277922009,0.5,0,1148.2738095238094
1436,0,twite,5,0,1.9219280948873623,0.6666666666666666,0,1715.1333333333332
1437,0,rustybrick,10,0,3.121928094887362,0.25,0,1323.7666666666667
1438,0,55haitao,8,2,2.5,2.0,1,694.1845238095239
1439,0,microsofthup,12,0,3.418295834054489,0.5,0,1483.461111111111
1440,0,xsrv,4,0,2.0,0.0,0,1127.8333333333333
1441,0,kgw,3,0,1.584962500721156,0.0,0,739.1666666666666
1442,0,sneakerfreaker,14,0,2.610577243331642,0.75,0,1180.1025641025642
1443,0,pelikone,8,0,2.75,1.0,0,1157.4107142857142
1444,0,sosoyy,6,0,1.584962500721156,0.5,0,214.0666666666667
1445,0,theplanet,9,0,2.725480556997868,0.5,0,984.7519841269841
1446,0,moderator,9,0,2.725480556997868,0.8,0,1370.5939153439156
1447,0,intoscana,9,0,2.725480556997868,0.8,0,881.8730158730159
1448,0,70,2,2,1.0,0.0,1,0.0
1449,0,12580777,8,8,2.4056390622295662,0.0,1,0.0
1450,0,jamelgas,8,0,2.75,0.6,0,1526.5992063492065
1451,0,hwadmin,7,0,2.807354922057604,0.4,0,834.815873015873
1452,0,wallpaperscript,15,0,3.189898095464287,0.36363636363636365,0,1723.7753357753356
1453,0,ovationtix,10,0,2.721928094887362,1.0,0,1976.000925925926
1454,0,peoplenews,10,0,2.6464393446710153,0.6666666666666666,0,1334.3277777777778
1455,0,ohfreesex,9,0,2.6416041678685933,0.8,0,655.7407407407408
1456,0,theenglishmansion,17,0,3.337175341123077,0.5454545454545454,0,1337.560294117647
1457,0,w3cplus,7,1,2.807354922057604,0.2,2,1152.8412698412696
1458,0,addicted2success,16,1,2.9834585933443494,0.5,9,1356.1470238095237
1459,0,juetuzhi,8,0,2.75,1.0,0,462.48809523809524
1460,0,tooogooo,8,0,1.061278124459133,3.0,0,2572.2916666666665
1461,0,jobvalue,8,0,3.0,1.0,0,1804.8690476190477
1462,0,internetkapitaene,17,0,2.8221819586428727,0.8888888888888888,0,1442.7169934640522
1463,0,websitetrafficspy,17,0,3.4992275471326932,0.4166666666666667,0,1191.630637254902
1464,0,hqylgc,6,0,2.584962500721156,0.0,0,1401.7555555555555
1465,0,eutorrents,10,0,2.721928094887362,0.6666666666666666,0,1054.8537037037038
1466,0,wpdaxue,7,0,2.807354922057604,0.75,0,1224.5079365079364
1467,0,alison,6,0,2.584962500721156,1.0,0,1360.3999999999999
1468,0,qis,3,0,1.584962500721156,0.5,0,75.0
1469,0,martiniadnetwork,16,0,3.375,0.6,0,862.2339285714285
1470,0,magicgold,9,0,2.94770277922009,0.5,0,2094.7526455026455
1471,0,hipercontas,11,0,3.459431618637298,0.5714285714285714,0,1095.4387205387204
1472,0,parkwind,8,0,3.0,0.3333333333333333,0,1789.6646825396826
1473,0,attractiveworld,15,0,3.32323142879762,0.5,0,1280.2014652014652
1474,0,germany,7,0,2.807354922057604,0.4,0,1025.984126984127
1475,0,chrisbrogan,11,0,3.277613436819116,0.375,0,1336.3090909090909
1476,0,blackrock,9,0,2.725480556997868,0.2857142857142857,0,1248.2083333333333
1477,0,demoflynax,10,0,3.321928094887362,0.42857142857142855,0,1072.523148148148
1478,0,f575,4,3,1.5,0.0,2,17.75
1479,0,ekantipur,9,0,3.169925001442312,0.8,0,1664.6309523809523
1480,0,downloadming,12,0,3.0849625007211556,0.5,0,1545.5757575757573
1481,0,preisroboter,12,0,2.8553885422075336,0.7142857142857143,0,1684.9974747474746
1482,0,shoqolate,9,0,2.94770277922009,0.8,0,1773.0641534391534
1483,0,fantlab,7,0,2.5216406363433186,0.4,0,1601.5
1484,0,schoolbank,10,0,3.121928094887362,0.42857142857142855,0,1996.3703703703704
1485,0,logiciel,8,0,2.5,1.0,0,1669.7123015873015
1486,0,zmingcx,7,0,2.807354922057604,0.16666666666666666,0,1225.7920634920636
1487,0,orgulhohetero,13,0,2.8731406795131336,0.8571428571428571,0,1404.409867909868
1488,0,a2zsubmission,13,1,3.180832987205441,0.7142857142857143,2,1097.6699689199688
1489,0,unitybox,8,0,3.0,0.6,0,1829.6904761904761
1490,0,plan,4,0,2.0,0.3333333333333333,0,1450.388888888889
1491,0,infostatsvc,11,0,3.095795255000934,0.375,0,1728.4006734006734
1492,0,satisfactionsurveycalculator,28,0,3.6550455468258036,0.6470588235294118,0,1659.3687084520418
1493,0,ahrefs,6,0,2.584962500721156,0.5,0,1627.0555555555554
1494,0,gamesxite,9,0,2.94770277922009,0.8,0,743.550925925926
1495,0,haulix,6,0,2.584962500721156,1.0,0,1853.388888888889
1496,0,noticias24,10,2,3.121928094887362,1.0,9,1353.2
1497,0,connectindia,12,0,2.8553885422075336,0.7142857142857143,0,1743.5474747474748
1498,0,universalstudios,16,0,3.452819531114783,0.7777777777777778,0,1645.1422619047619
1499,0,luosi,5,0,2.321928094887362,1.5,0,1360.8500000000001
1500,0,online-metrix,13,0,3.238901256602631,0.7142857142857143,0,1102.0013597513598
1501,0,arabsexweb,10,0,2.721928094887362,0.6666666666666666,0,1056.726851851852
1502,0,xxxwebtraffic,13,0,3.180832987205441,0.3,0,1239.4289044289046
1503,0,seismology,10,0,2.9219280948873623,0.6666666666666666,0,1249.5342592592592
1504,0,hmjf01,6,2,2.584962500721156,0.0,5,683.9222222222221
1505,0,frponline,9,0,2.94770277922009,0.5,0,1060.023148148148
1506,0,magnumads,9,0,2.725480556997868,0.5,0,1848.9087301587304
1507,0,digitalareas,12,0,3.0220552088742,1.0,0,1183.8464646464647
1508,0,girlsofvs,9,0,2.94770277922009,0.2857142857142857,0,1235.601851851852
1509,0,showmystreet,12,0,3.084962500721156,0.3333333333333333,0,1224.920707070707
1510,0,acidezfeminina,14,0,3.039148671903071,1.0,0,1195.3843101343102
1511,0,liveitwithcharter,17,0,3.175123135113461,0.5454545454545454,0,1295.4147875816996
1512,0,hyogo,5,0,1.9219280948873623,0.6666666666666666,0,1405.3999999999999
1513,0,onenameglobal,13,0,2.931208948910323,0.8571428571428571,0,1221.9491064491065
1514,0,cavaye,6,0,2.2516291673878226,1.0,0,1579.9444444444446
1515,0,prenatal,8,0,2.75,0.6,0,1588.107142857143
1516,0,raorao,6,0,1.584962500721156,2.0,0,667.5333333333333
1517,0,masteringaandp,14,0,3.3248629576173574,0.5555555555555556,0,1532.593711843712
1518,0,4rbtv,5,1,2.321928094887362,0.0,1,1334.4666666666667
1519,0,superlife,9,0,2.94770277922009,0.8,0,1396.6541005291003
1520,0,alamo,5,0,1.9219280948873623,1.5,0,1339.211111111111
1521,0,freedownloadmp3,15,1,3.506890595608518,0.5555555555555556,15,1197.4590964590966
1522,0,citi,4,0,1.5,1.0,0,1453.1944444444443
1523,0,vecernji,8,0,2.75,0.6,0,1475.2619047619048
1524,0,siberiantimes,13,0,3.0269868333592873,0.8571428571428571,0,1349.0710955710956
1525,0,socialingot,11,0,3.0957952550009344,0.8333333333333334,0,2192.8050505050505
1526,0,myfirsttime,11,0,2.9139770731827523,0.375,0,1318.2175084175085
1527,0,tangerine,9,0,2.725480556997868,0.8,0,1488.130291005291
1528,0,terminix,8,0,2.75,0.6,0,1518.142857142857
1529,0,adzpot,6,0,2.584962500721156,0.5,0,1057.5666666666666
1530,0,justapinch,10,0,3.321928094887362,0.42857142857142855,0,1425.675
1531,0,china5e,7,1,2.807354922057604,1.0,6,735.5904761904762
1532,0,sethgodin,9,0,3.169925001442312,0.5,0,379.9914021164022
1533,0,sunnyplayer,11,0,3.095795255000934,0.375,0,1501.361952861953
1534,0,lnwshop,7,0,2.807354922057604,0.16666666666666666,0,2025.4746031746033
1535,0,campograndenews,15,0,3.506890595608519,0.5,0,1434.6146520146522
1536,0,superhost,9,0,2.94770277922009,0.5,0,1309.385582010582
1537,0,toroadvertisingmedia,20,0,3.484183719779189,0.8181818181818182,0,1454.532456140351
1538,0,missselfridge,13,0,3.0269868333592873,0.4444444444444444,0,1500.3438228438226
1539,0,teenfuckr,9,0,2.94770277922009,0.5,0,1398.3783068783068
1540,0,wiwo,4,0,1.5,1.0,0,328.25
1541,0,moneysavingmom,14,0,3.182005814760214,0.5555555555555556,0,1396.3253968253969
1542,0,beecrazy,8,0,2.75,0.6,0,1351.7738095238094
1543,0,adpro,5,0,2.321928094887362,0.6666666666666666,0,1776.6055555555556
1544,0,freeflys,8,0,2.5,0.3333333333333333,0,880.031746031746
1545,0,864321,6,6,2.584962500721156,0.0,1,0.0
1546,0,palingseru,10,0,3.321928094887362,0.6666666666666666,0,2345.6444444444446
1547,0,leying365,9,3,3.169925001442312,0.5,7,534.4153439153439
1548,0,responsivedesign,16,0,3.1556390622295662,0.6,0,1332.4785714285715
1549,0,fivestore,9,0,2.94770277922009,0.8,0,764.3174603174602
1550,0,whatwg,6,0,2.2516291673878226,0.2,0,568.3944444444445
1551,0,echoroukonline,14,0,3.182005814760214,1.0,0,1612.93315018315
1552,0,biglion,7,0,2.5216406363433186,0.75,0,1928.9349206349204
1553,0,pornoload,9,0,2.6416041678685933,0.8,0,1377.7843915343913
1554,0,jenniferbeals,13,0,3.180832987205441,0.625,0,1388.792735042735
1555,0,gfk,3,0,1.584962500721156,0.0,0,99.44444444444444
1556,0,viet4rum,8,1,3.0,0.75,5,1106.404761904762
1557,0,mid-day,7,0,2.5216406363433186,0.5,0,450.18412698412703
1558,0,81tiyu,6,2,2.584962500721156,1.0,1,970.5444444444446
1559,0,irc,3,0,1.584962500721156,0.5,0,4148.277777777777
1560,0,60millions-mag,14,2,3.3787834934861767,0.5714285714285714,1,1769.1703296703297
1561,0,psychforums,11,0,3.2776134368191165,0.2222222222222222,0,1158.4259259259259
1562,0,pluginbeast,11,0,3.459431618637298,0.5714285714285714,0,1093.2818181818182
1563,0,mialiana,8,0,2.1556390622295662,1.6666666666666667,0,2407.0376984126983
1564,0,creativegroup,13,0,3.3927474104487847,0.8571428571428571,0,1656.1942501942503
1565,0,pricesearchindia,16,0,3.202819531114783,0.7777777777777778,0,1685.1277777777777
1566,0,unext,5,0,2.321928094887362,0.6666666666666666,0,2034.3722222222223
1567,0,finanzfrage,11,0,2.9139770731827523,0.5714285714285714,0,1243.5949494949498
1568,0,rumahku,7,0,2.5216406363433186,0.75,0,1853.1031746031747
1569,0,liniodesign,11,0,2.845350936622437,0.8333333333333334,0,1299.3
1570,0,kakuyasubus,11,0,2.481714572986073,0.8333333333333334,0,949.895622895623
1571,0,propay,6,0,2.2516291673878226,0.5,0,1209.2444444444445
1572,0,beautifuldecay,14,0,3.3787834934861767,1.0,0,1493.656288156288
1573,0,monayaa,7,0,2.128085278891394,1.3333333333333333,0,732.9079365079365
1574,0,note,4,0,2.0,1.0,0,1155.5833333333333
1575,0,moviesmobile,12,0,2.918295834054489,1.0,0,1125.89898989899
1576,0,grupinis,8,0,2.75,0.6,0,1499.795634920635
1577,0,junkiemonkeys,13,0,3.238901256602631,0.625,0,366.51981351981357
1578,0,yootheme,8,0,2.5,1.0,0,1120.8234126984128
1579,0,meezanbank,10,0,2.721928094887362,0.6666666666666666,0,1622.9435185185187
1580,0,theflyingkick,13,0,3.392747410448785,0.3,0,828.9718337218337
1581,0,diarioveloz,11,0,3.0957952550009344,1.2,0,1494.8993265993267
1582,0,mondaq,6,0,2.584962500721156,0.5,0,670.0722222222222
1583,0,indiaresults,12,0,3.2516291673878226,0.7142857142857143,0,1667.959595959596
1584,0,7mo,3,1,1.584962500721156,1.0,1,413.27777777777777
1585,0,linkyers,8,0,3.0,0.3333333333333333,0,1241.375
1586,0,cinemakhabar,12,0,3.188721875540867,0.7142857142857143,0,1012.2055555555554
1587,0,dating-central,14,0,3.3787834934861767,0.4444444444444444,0,1715.0815018315018
1588,0,turunculevye,12,0,3.0220552088742005,0.7142857142857143,0,1871.4227272727273
1589,0,haotougu,8,0,2.5,1.6666666666666667,0,869.1071428571428
1590,0,secretchina,11,0,3.0957952550009344,0.5714285714285714,0,1156.1878787878788
1591,0,rocklandtrustonline,19,0,3.576617644908665,0.46153846153846156,0,1267.2203875702328
1592,0,superplayer,11,0,2.913977073182752,0.5714285714285714,0,2098.0454545454545
1593,0,blogsurfer,10,0,3.1219280948873624,0.42857142857142855,0,2323.3546296296295
1594,0,vivaahsurat,11,0,2.845350936622437,0.8333333333333334,0,1718.4195286195288
1595,0,exhib-rencontre,15,0,3.323231428797621,0.5555555555555556,0,437.0191697191697
1596,0,seodesignsolutions,18,0,3.1279868068776753,0.8,0,1914.7156862745098
1597,0,mafa,4,0,1.5,1.0,0,1554.5
1598,0,erotube,7,0,2.5216406363433186,1.3333333333333333,0,1819.4793650793652
1599,0,kukudown,8,0,2.5,0.6,0,1065.8948412698412
1600,0,corning,7,0,2.521640636343318,0.4,0,1447.7619047619046
1601,0,seolytics,9,0,2.94770277922009,0.5,0,1422.4378306878307
1602,0,gamestraffic,12,0,3.2516291673878226,0.5,0,1310.0616161616163
1603,0,huurwoningen,12,0,3.0220552088742,0.7142857142857143,0,1791.459090909091
1604,0,galleryhip,10,0,3.121928094887362,0.42857142857142855,0,788.7777777777777
1605,0,xt918,5,3,2.321928094887362,0.0,3,15.866666666666667
1606,0,ibenn,5,0,1.9219280948873623,0.6666666666666666,0,964.5666666666666
1607,0,filmuletul,10,0,2.6464393446710153,0.6666666666666666,0,1895.065740740741
1608,0,wondermomwannabe,16,0,3.077819531114783,0.6,0,1506.8922619047619
1609,0,onhax,5,0,2.321928094887362,0.6666666666666666,0,623.5
1610,0,positionly,10,0,2.9219280948873623,0.6666666666666666,0,1712.4444444444446
1611,0,worxware,8,0,2.5,0.6,0,644.9444444444445
1612,0,9stock,6,1,2.584962500721156,0.25,1,621.5888888888888
1613,0,phpform,7,0,2.5216406363433186,0.16666666666666666,0,1680.5412698412702
1614,0,toptravellists,14,0,3.182005814760214,0.4,0,1618.0
1615,0,cathaylist,10,0,2.9219280948873623,0.42857142857142855,0,1189.5879629629628
1616,0,netizenca,9,0,2.725480556997868,0.8,0,983.4027777777777
1617,0,whogohost,9,0,2.4193819456463714,0.5,0,1064.4146825396826
1618,0,4008123123,10,10,2.5219280948873624,0.0,1,0.0
1619,0,ttlink,6,0,2.2516291673878226,0.2,0,973.35
1620,0,lematin,7,0,2.807354922057604,0.75,0,1972.2603174603175
1621,0,superyachts,11,0,3.2776134368191165,0.375,0,1284.2750841750842
1622,0,cindymovies,11,0,3.2776134368191165,0.5714285714285714,0,1083.2973063973066
1623,0,storycorps,10,0,2.721928094887362,0.25,0,559.9814814814814
1624,0,alba,4,0,1.5,1.0,0,1182.5277777777778
1625,0,ypsilon,7,0,2.807354922057604,0.4,0,1356.3714285714286
1626,0,sportiv,7,0,2.807354922057604,0.4,0,1550.0682539682539
1627,0,brazzer,7,0,2.2359263506290326,0.4,0,1340.7333333333333
1628,0,laughsocksoff,13,0,3.238901256602631,0.4444444444444444,0,998.8785936285935
1629,0,ahanonline,10,0,2.6464393446710153,1.0,0,792.974074074074
1630,0,medimagazin,11,0,2.9139770731827523,0.8333333333333334,0,1309.819191919192
1631,0,zagg,4,0,1.5,0.3333333333333333,0,2407.388888888889
1632,0,blog4ever,9,1,2.94770277922009,0.6,5,2486.3313492063494
1633,0,yenimedya,9,0,2.725480556997868,0.8,0,1575.1421957671957
1634,0,vonagebusiness,14,0,3.1820058147602133,0.75,0,938.3040293040293
1635,0,cancanit,8,0,2.25,0.6,0,473.81349206349205
1636,0,arabjostars,11,0,2.663532754804255,0.5714285714285714,0,1330.10101010101
1637,0,nostringsattached,17,0,3.4548223999466066,0.4166666666666667,0,1371.5815359477126
1638,0,nationaljournal,15,0,3.006238928653389,0.875,0,1997.3286935286935
1639,0,hostdepartment,14,0,3.3248629576173574,0.4,0,1500.716727716728
1640,0,theiaoh,7,0,2.5216406363433186,1.3333333333333333,0,403.66190476190474
1641,0,fuutube,7,0,2.1280852788913944,1.3333333333333333,0,1553.5587301587302
1642,0,sexyandfunny,12,0,3.0220552088742,0.3333333333333333,0,1234.4348484848485
1643,0,buytopia,8,0,3.0,1.0,0,640.5535714285714
1644,0,omb100,6,3,2.2516291673878226,0.5,4,648.7777777777777
1645,0,club-lexus,10,0,2.9219280948873623,0.5,0,752.3814814814814
1646,0,naturessunshine,15,0,3.0062389286533895,0.6666666666666666,0,1323.9772893772895
1647,0,crankmovies,11,0,3.459431618637298,0.5714285714285714,0,906.0195286195285
1648,0,ksu,3,0,1.584962500721156,0.5,0,1483.8333333333333
1649,0,imagebam,8,0,2.5,1.0,0,1272.0813492063492
1650,0,hobbyjapan,10,0,2.9219280948873623,0.42857142857142855,0,1283.7453703703704
1651,0,marchettidesign,15,0,3.5068905956085183,0.5,0,1379.948962148962
1652,0,chinabaike,10,0,2.9219280948873623,1.0,0,955.0685185185185
1653,0,maxlinkdirectory,16,0,3.75,0.45454545454545453,0,1048.9686507936508
1654,0,epochconverter,14,0,3.039148671903071,0.5555555555555556,0,1802.1678876678877
1655,0,bbsgayru,8,0,2.75,0.3333333333333333,0,2220.3333333333335
1656,0,vcharkarn,9,0,2.725480556997868,0.2857142857142857,0,1574.7592592592591
1657,0,eresourcesonline,16,0,3.0,1.0,0,1137.4501984126985
1658,0,nyit-nyit,9,0,2.2810361125534238,0.3333333333333333,0,138.44444444444446
1659,0,cooks,5,0,1.9219280948873623,0.6666666666666666,0,1073.9166666666667
1660,0,ticketnetwork,13,0,3.0269868333592873,0.4444444444444444,0,595.8047785547785
1661,0,ajarnforum,10,0,2.9219280948873623,0.6666666666666666,0,2186.277777777778
1662,0,okmagazine,10,0,3.121928094887362,1.0,0,907.3416666666667
1663,0,bookmarklinking,15,0,3.189898095464288,0.5,0,1018.9741147741148
1664,0,amexsafekey,11,0,2.845350936622437,0.8333333333333334,0,569.4983164983165
1665,0,homedecorators,14,0,3.182005814760214,0.75,0,1265.4746642246644
1666,0,seoabcs,7,0,2.5216406363433186,0.75,0,1335.752380952381
1667,0,bigbasket,9,0,2.94770277922009,0.5,0,1321.4239417989418
1668,0,mnogo-porno,11,0,2.5503407095463886,0.6666666666666666,0,1063.8912457912459
1669,0,ghumakkar,9,0,2.725480556997868,0.5,0,1437.9907407407409
1670,0,seedfinder,10,0,2.6464393446710153,0.6666666666666666,0,1902.8805555555555
1671,0,seriesdanko,11,0,3.0957952550009344,0.8333333333333334,0,1421.9367003367006
1672,0,openstack,9,0,3.169925001442312,0.5,0,1187.9755291005292
1673,0,divxstation,11,0,3.0957952550009344,0.5714285714285714,0,1629.4609427609428
1674,0,freeuknumber4u,14,1,2.9852281360342525,0.8571428571428571,13,802.8864468864468
1675,0,6781,4,4,2.0,0.0,1,0.0
1676,0,essortment,10,0,2.721928094887362,0.42857142857142855,0,931.025
1677,0,sportsinteraction,17,0,3.2195282822995477,0.5454545454545454,0,1684.5778594771243
1678,0,goodmeal,8,0,2.75,1.0,0,899.75
1679,0,blogherald,10,0,3.121928094887362,0.42857142857142855,0,1733.5037037037036
1680,0,alianzis,8,0,2.5,1.0,0,1294.3412698412699
1681,0,dattobackup,11,0,3.0957952550009344,0.5714285714285714,0,1224.4343434343434
1682,0,name,4,0,2.0,1.0,0,1584.888888888889
1683,0,couponconnections,17,0,2.866587105828959,0.7,0,1512.8195261437907
1684,0,footballguys,12,0,3.2516291673878226,0.5,0,1950.8272727272727
1685,0,navisite,8,0,2.75,1.0,0,1899.0515873015872
1686,0,mixlr,5,0,2.321928094887362,0.25,0,1594.1222222222223
1687,0,securitylab,11,0,3.459431618637298,0.5714285714285714,0,1824.882154882155
1688,0,themommy,8,0,2.4056390622295662,0.3333333333333333,0,972.0436507936507
1689,0,dazzleyellowpages,17,0,3.2927701939369904,0.5454545454545454,0,1034.8955065359478
1690,0,expediainc,10,0,2.9219280948873623,1.0,0,1151.1000000000001
1691,0,cinapalace,10,0,2.6464393446710157,1.0,0,1616.8379629629628
1692,0,homedesignlover,15,0,3.4565647621309536,0.6666666666666666,0,1612.6979242979244
1693,0,decorativemodels,16,0,3.452819531114783,0.7777777777777778,0,1577.6186507936509
1694,0,babybus,7,0,2.1280852788913944,0.4,0,592.9825396825396
1695,0,mojang,6,0,2.584962500721156,0.5,0,935.3111111111111
1696,0,forumnov,8,0,2.75,0.6,0,1451.0099206349205
1697,0,libri,5,0,1.9219280948873623,0.6666666666666666,0,1466.711111111111
1698,0,lostfilm,8,0,2.75,0.3333333333333333,0,1518.204365079365
1699,0,siliconbeachtraining,20,0,3.4841837197791885,0.6666666666666666,0,1298.3986354775827
1700,0,famouswhy,9,0,3.169925001442312,0.5,0,950.699074074074
1701,0,akhbar,6,0,2.2516291673878226,0.5,0,1271.5
1702,0,championat,10,0,3.121928094887362,0.6666666666666666,0,2140.0509259259256
1703,0,va,2,0,1.0,1.0,0,727.3333333333334
1704,0,ncregister,10,0,2.9219280948873623,0.42857142857142855,0,1966.1675925925927
1705,0,hotmasalaboard,14,0,3.09306920777189,0.75,0,1496.3516483516485
1706,0,rudebaguette,12,0,2.8553885422075336,1.0,0,996.4621212121211
1707,0,dashnet,7,0,2.807354922057604,0.4,0,1581.5873015873015
1708,0,travelingmorion,15,0,3.373557262275186,0.6666666666666666,0,1763.5920634920633
1709,0,greytip,7,0,2.807354922057604,0.4,0,962.2619047619047
1710,0,fotoenlinea,11,0,2.9139770731827523,1.2,0,1457.0259259259262
1711,0,pomsinoz,8,0,2.75,0.6,0,1129.079365079365
1712,0,jeetools,8,0,2.5,1.0,0,1647.7698412698412
1713,0,checkatrade,11,0,2.9139770731827523,0.5714285714285714,0,913.7454545454544
1714,0,mediafax,8,0,2.75,1.0,0,1222.686507936508
1715,0,puretracks,10,0,3.121928094887362,0.42857142857142855,0,926.6814814814815
1716,0,radiodiscussions,16,0,2.952819531114783,0.7777777777777778,0,1607.551984126984
1717,0,lommelegen,10,0,2.446439344671015,0.6666666666666666,0,1761.7722222222221
1718,0,cosmicbooknews,14,0,3.182005814760214,0.5555555555555556,0,1720.5485347985348
1719,0,avis-site,9,0,2.725480556997868,1.0,0,1256.6693121693122
1720,0,bigtitsmassive,14,0,2.9852281360342516,0.5555555555555556,0,1624.300976800977
1721,0,woltlab,7,0,2.5216406363433186,0.4,0,1274.8555555555556
1722,0,localizedbiz,12,0,3.084962500721156,0.7142857142857143,0,1980.8025252525251
1723,0,nomorepanic,11,0,3.0957952550009344,0.8333333333333334,0,1469.1451178451177
1724,0,f319,4,3,2.0,0.0,2,17.75
1725,0,63,2,2,1.0,0.0,1,0.0
1726,0,javfree,7,0,2.521640636343318,0.75,0,970.3888888888888
1727,0,uni-heidelberg,14,0,3.3248629576173574,0.8571428571428571,0,1320.7554945054944
1728,0,thomann,7,0,2.521640636343318,0.4,0,1511.0317460317463
1729,0,supgamer,8,0,3.0,0.6,0,762.6845238095239
1730,0,intelseek,9,0,2.6416041678685933,0.8,0,1055.7929894179895
1731,0,seekpart,8,0,2.75,0.6,0,991.3194444444445
1732,0,fuckzone,8,0,3.0,0.6,0,985.9166666666666
1733,0,aaaagencysearch,15,0,2.8662478973127308,0.875,0,1646.5295482295485
1734,0,lancers,7,0,2.807354922057604,0.4,0,1054.7079365079364
1735,0,imoffice,8,0,2.5,1.0,0,1040.9781746031747
1736,0,uvmmexico,9,0,2.94770277922009,0.8,0,1046.7314814814815
1737,0,minutouno,9,0,2.503258334775646,1.25,0,1485.9603174603174
1738,0,wealthforhome,13,0,3.238901256602631,0.625,0,1426.1973581973582
1739,0,bershka,7,0,2.807354922057604,0.4,0,1716.4603174603174
1740,0,bestrussiantv,13,0,3.180832987205441,0.4444444444444444,0,1600.2884615384617
1741,0,myuhc,5,0,2.321928094887362,0.25,0,2152.7000000000003
1742,0,justacote,9,0,2.94770277922009,0.8,0,835.5416666666666
1743,0,wcdn,4,0,2.0,0.0,0,1140.4722222222222
1744,0,verkami,7,0,2.807354922057604,0.75,0,1790.168253968254
1745,0,fatloss4idiots,14,1,3.039148671903071,0.625,8,1089.3284493284493
